NrSiblings,MathScore,ReadingScore,WritingScore,Gender_male,EthnicGroup_group A,EthnicGroup_group B,EthnicGroup_group C,EthnicGroup_group D,EthnicGroup_group E,LunchType_standard,TestPrep_completed,TestPrep_none,ParentMaritalStatus_divorced,ParentMaritalStatus_married,ParentMaritalStatus_single,ParentMaritalStatus_widowed,TransportMeans_private,TransportMeans_school_bus
1,80,86,83,False,False,True,False,False,False,True,False,True,False,False,True,False,False,True
0,84,98,93,True,False,False,True,False,False,True,True,False,True,False,False,False,True,False
2,79,82,73,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False
3,40,50,47,False,False,False,False,False,True,False,False,True,True,False,False,False,True,False
5,35,41,40,False,True,False,False,False,False,False,False,True,True,False,False,False,True,False
2,69,77,76,False,False,False,False,False,True,True,False,True,True,False,False,False,True,False
0,62,71,68,False,False,False,False,False,True,True,False,True,False,False,True,False,False,True
4,58,79,68,False,False,False,True,False,False,False,False,True,False,False,False,True,False,True
3,62,64,64,False,False,False,False,True,False,True,False,True,False,False,True,False,True,False
1,71,70,75,True,False,False,False,True,False,True,False,True,False,True,False,False,False,True
0,75,68,60,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False
3,74,66,75,False,False,False,False,True,False,True,False,True,False,False,True,False,True,False
3,78,68,68,True,False,False,False,False,True,True,False,True,False,True,False,False,False,True
4,60,55,58,True,False,False,True,False,False,True,True,False,True,False,False,False,True,False
2,65,74,77,False,False,False,True,False,False,True,True,False,False,False,True,False,False,True
5,48,65,61,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True
0,73,62,57,True,False,True,False,False,False,True,False,True,False,False,True,False,False,True
4,56,57,51,True,False,False,False,True,False,True,False,True,False,False,True,False,True,False
3,60,54,68,False,False,False,True,False,False,True,True,False,False,True,False,False,True,False
1,53,43,43,True,True,False,False,False,False,True,False,False,False,True,False,False,False,True
2,51,66,57,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True
4,88,99,100,False,False,False,False,True,False,True,True,False,False,False,True,False,True,False
0,55,59,63,False,False,False,True,False,False,True,False,True,False,False,True,False,False,True
2,62,72,68,False,False,False,True,False,False,True,False,True,False,True,False,False,False,False
3,68,66,65,True,False,True,False,False,False,True,True,False,False,True,False,False,False,True
3,84,81,78,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True
2,52,57,56,False,False,False,False,True,False,False,True,False,True,False,False,False,False,True
5,86,83,84,True,False,False,False,True,False,True,True,False,False,False,False,True,False,True
2,72,73,78,False,False,False,False,True,False,True,True,False,False,False,False,False,True,False
4,86,84,79,True,False,False,False,False,False,True,True,False,False,False,False,True,False,True
3,71,66,60,True,False,False,False,True,False,True,False,True,False,True,False,False,True,False
3,52,73,80,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True
3,86,74,70,True,False,False,False,False,True,True,False,True,False,False,True,False,True,False
3,68,72,66,True,False,False,True,False,False,True,True,False,False,True,False,False,True,False
3,71,71,65,True,False,False,True,False,False,True,False,True,False,True,False,False,False,False
4,70,59,63,True,False,False,False,True,False,True,False,True,False,True,False,False,True,False
3,57,56,54,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False
2,56,57,64,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False
0,47,59,68,False,False,False,False,True,False,False,True,False,True,False,False,False,True,False
0,57,83,78,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False
2,41,39,34,True,False,False,False,False,False,False,False,True,False,True,False,False,True,False
3,60,65,60,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True
2,88,84,88,True,False,False,True,False,False,True,False,True,False,True,False,False,False,True
0,71,72,66,True,False,False,True,False,False,False,False,True,False,False,True,False,True,False
1,65,59,53,True,True,False,False,False,False,False,False,False,False,False,True,False,True,False
3,70,63,55,True,False,False,True,False,False,False,False,True,False,True,False,False,False,True
1,62,65,57,True,False,False,False,False,False,False,False,True,False,True,False,False,True,False
3,61,72,70,False,False,False,True,False,False,True,False,True,False,False,True,False,False,True
4,57,54,52,True,False,False,True,False,False,True,False,True,False,False,True,False,False,True
2,45,58,49,False,True,False,False,False,False,False,False,True,True,False,False,False,False,True
1,75,66,67,True,False,False,True,False,False,True,False,True,False,True,False,False,False,False
7,50,48,53,True,False,False,False,False,False,False,True,False,False,True,False,False,True,False
3,77,69,65,True,False,False,False,True,False,True,False,True,False,True,False,False,False,True
1,75,66,73,True,False,False,False,True,False,False,False,True,True,False,False,False,True,False
0,69,55,51,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True
0,89,88,82,True,False,False,False,True,False,True,True,False,False,True,False,False,False,True
1,69,82,80,False,False,False,True,False,False,True,True,False,False,False,True,False,False,True
2,78,81,80,False,False,False,False,True,False,True,False,True,False,True,False,False,False,False
2,59,73,69,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True
1,70,81,74,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True
0,79,82,73,True,True,False,False,False,False,False,False,True,False,True,False,False,False,True
3,69,75,78,False,False,False,True,False,False,True,True,False,True,False,False,False,False,False
1,73,67,62,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True
2,91,83,83,True,False,False,True,False,False,True,True,False,False,False,True,False,False,True
4,48,46,43,True,False,True,False,False,False,True,False,True,False,False,False,True,False,True
2,83,74,73,True,False,True,False,False,False,True,False,True,False,False,True,False,False,True
3,64,85,85,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False
5,100,92,97,False,False,False,False,False,True,True,False,True,False,True,False,False,False,True
1,68,79,77,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True
3,64,57,48,True,False,False,True,False,False,False,False,True,False,True,False,False,True,False
3,54,61,63,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False
0,37,56,47,True,False,False,True,False,False,False,False,True,False,True,False,False,False,True
3,79,89,89,False,False,False,False,True,False,True,False,True,True,False,False,False,False,True
1,54,54,49,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False
2,100,100,100,False,False,False,False,False,True,True,False,True,False,True,False,False,False,True
4,72,65,68,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False
1,52,57,55,True,False,False,True,False,False,False,False,True,False,True,False,False,True,False
1,54,54,45,True,False,True,False,False,False,False,False,True,False,True,False,False,False,True
1,68,68,74,False,False,False,False,False,True,True,False,True,True,False,False,False,True,False
4,77,90,91,False,False,False,True,False,False,False,False,True,False,False,False,True,False,True
2,75,58,62,True,True,False,False,False,False,True,True,False,True,False,False,False,True,False
4,84,87,91,False,False,False,True,False,False,True,False,True,False,True,False,False,False,False
1,26,31,38,False,False,False,False,True,False,False,False,True,True,False,False,False,False,True
7,76,69,67,True,True,False,False,False,False,False,True,False,False,True,False,False,False,True
3,79,89,87,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False
2,93,75,77,True,False,False,False,False,False,True,False,True,False,True,False,False,True,False
1,83,85,90,False,False,False,True,False,False,True,True,False,True,False,False,False,True,False
0,62,68,74,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False
4,68,86,84,False,False,False,True,False,False,True,True,False,False,True,False,False,False,True
5,57,66,60,False,False,False,False,True,False,True,False,True,False,True,False,False,True,False
2,90,90,91,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False
3,73,77,84,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False
2,76,62,66,True,False,False,False,False,True,True,True,False,False,False,True,False,False,True
1,80,68,72,True,False,False,False,True,False,True,False,True,False,True,False,False,False,True
1,53,64,70,False,False,False,False,True,False,True,False,True,False,False,True,False,True,False
4,78,72,68,True,False,False,False,False,True,True,False,True,False,False,True,False,False,True
1,73,71,68,True,False,True,False,False,False,True,True,False,False,True,False,False,True,False
3,52,59,56,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True
2,70,69,62,True,False,False,False,False,False,False,False,True,False,True,False,False,True,False
2,59,52,46,True,True,False,False,False,False,True,False,True,True,False,False,False,True,False
3,48,51,54,False,False,True,False,False,False,True,False,True,False,False,True,False,False,True
2,67,72,69,True,False,False,True,False,False,True,False,True,False,True,False,False,False,True
3,61,47,56,True,False,False,False,True,False,False,False,True,False,True,False,False,True,False
4,60,75,74,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True
1,65,53,58,True,False,True,False,False,False,True,True,False,True,False,False,False,False,True
5,76,80,79,True,True,False,False,False,False,False,True,False,False,False,False,False,False,True
1,64,84,76,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True
